Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
3,"A Hock, L Oberst, R Jubran, H White, A Heck…",Integrated emotion processing in infancy: Matching of faces and bodies,2017,Infancy,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/infa.12177,"https://scholar.google.com/scholar?cites=12557758562710120658&as_sdt=2005&sciodt=0,5&hl=en",211,3/9/20 17:32,,,,,,,,,3,1,1,6,3,"Accurate assessment of emotion requires the coordination of information from different sources such as faces, bodies, and voices. Adults readily integrate facial and bodily emotions. However, not much is known about the developmental origin of this capacity …"
3,"M Frankl, P Wennberg, L Berggraf…","Affect Phobia Therapy for Mild to Moderate Alcohol Use Disorder: The Cases of"" Carey,"""" Michelle,"" and"" Mary""",2019,… Case Studies in …,jrul.libraries.rutgers.edu,https://jrul.libraries.rutgers.edu/index.php/pcsp/article/view/2057,"https://scholar.google.com/scholar?cites=1091716172471160731&as_sdt=2005&sciodt=0,5&hl=en",212,3/9/20 17:32,,,,,,,,,3,3,1,4,1,"Abstract Affect Phobia Treatment (APT) is based on an integrative theory involving the use of psychodynamic principles for understanding a client's psychological dynamics, experiential principles for engaging and working with the client's affect, and behavioral principles of …"
3,"B Balas, A Auen, A Saville…",Body emotion recognition disproportionately depends on vertical orientations during childhood,2018,International Journal of …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/0165025417690267,"https://scholar.google.com/scholar?cites=2709029774756807470&as_sdt=2005&sciodt=0,5&hl=en",213,3/9/20 17:32,,,,,,,,,3,1.5,1,4,2,"Children's ability to recognize emotional expressions from faces and bodies develops during childhood. However, the low-level features that support accurate body emotion recognition during development have not been well characterized. This is in marked contrast to facial …"
3,"S Wang, R Adolphs",Social saliency,2017,Computational and cognitive neuroscience of vision,Springer,https://link.springer.com/chapter/10.1007/978-981-10-0213-7_8,"https://scholar.google.com/scholar?cites=15472438450338885021&as_sdt=2005&sciodt=0,5&hl=en",214,3/9/20 17:32,,,,,,,,,3,1,2,2,3,Saliency historically refers to the bottom-up visual properties of an object that automatically drive attention. It is an ordinal property that depends on the relative saliency of one object with respect to others in the scene. Simple examples are a red spot on a green background …
3,"D Roth, C Bloch, AK Wilbers…",What You See is What You Get: Channel Dominance in the Decoding of Affective Nonverbal Behavior Displayed by Avatars,2016,… on the 66th …,downloads.hci.informatik.uni …,https://downloads.hci.informatik.uni-wuerzburg.de/2016-Roth-WYSIWYG.pdf,"https://scholar.google.com/scholar?cites=14460448107086490516&as_sdt=2005&sciodt=0,5&hl=en",215,3/9/20 17:32,PDF,,,,,,,,3,0.75,1,4,4,"Nonverbal expressions of emotions play an important role in social interactions. Regarding virtual environments (VEs) and the transmission of nonverbal cues in avatarmediated communication, knowledge of the contribution of nonverbal channels to emotion recognition …"
3,"DM Sweet, CA Meissner, DJ Atkinson",Assessing law enforcement performance in behavior-based threat detection tasks involving a concealed weapon or device.,2017,Law and human behavior,psycnet.apa.org,https://psycnet.apa.org/doiLanding?doi=10.1037%2Flhb0000243,"https://scholar.google.com/scholar?cites=12490980146847918491&as_sdt=2005&sciodt=0,5&hl=en",216,3/9/20 17:32,,,,,,,,,3,1,1,3,3,"Across 3 experiments, we assessed the ability of law enforcement officers and naïve controls to detect the concealment of a weapon or device. Study 1 used a classic signal detection paradigm in which participants were asked to assess whether a target was concealing a …"
3,"D Atias, A Todorov, S Liraz, A Eidinger…",Loud and unclear: Intense real-life vocalizations during affective situations are perceptually ambiguous and contextually malleable.,2019,Journal of …,psycnet.apa.org,https://psycnet.apa.org/psycarticles/2018-65354-001.pdf,"https://scholar.google.com/scholar?cites=11022524862875884709&as_sdt=2005&sciodt=0,5&hl=en",217,3/9/20 17:32,,,,,,,,,3,3,1,5,1,"A basic premise of emotion theories is that experienced feelings (whether specific emotions or broad valence) are expressed via vocalizations in a veridical and clear manner. By contrast, functional–contextual frameworks, rooted in animal communication research, view …"
4,"J Złotowski, H Sumioka, F Eyssel, S Nishio…",Model of dual anthropomorphism: The relationship between the media equation effect and implicit anthropomorphism,2018,International Journal of …,Springer,https://link.springer.com/article/10.1007/s12369-018-0476-5,"https://scholar.google.com/scholar?cites=5443119035797733481&as_sdt=2005&sciodt=0,5&hl=en",218,3/9/20 17:32,,,,,,,,,4,2,1,5,2,"Anthropomorphism, the attribution of humanlike characteristics to nonhuman entities, may be resulting from a dual process: first, a fast and intuitive (Type 1) process permits to quickly classify an object as humanlike and results in implicit anthropomorphism. Second, a …"
4,"HL Connolly, CE Lefevre, AW Young, GJ Lewis",Sex differences in emotion recognition: Evidence for a small overall female superiority on facial disgust.,2019,Emotion,psycnet.apa.org,https://psycnet.apa.org/record/2018-22672-001,"https://scholar.google.com/scholar?cites=15220903073518640980&as_sdt=2005&sciodt=0,5&hl=en",219,3/9/20 17:32,,,,,,,,,4,4,1,4,1,"Although it is widely believed that females outperform males in the ability to recognize other people's emotions, this conclusion is not well supported by the extant literature. The current study sought to provide a strong test of the female superiority hypothesis by investigating sex …"
3,"EL van den Broek, JH Janssen…",35 Autonomous Closed-Loop Biofeedback: An Introduction and,2015,The Oxford Handbook …,books.google.com,https://books.google.com/books?hl=en&lr=&id=w6siBQAAQBAJ&oi=fnd&pg=PA472&ots=HLklCV4jVF&sig=UyDmyDM08ezO6vkBNNCtUMVnTuw,"https://scholar.google.com/scholar?cites=573572638790824072&as_sdt=2005&sciodt=0,5&hl=en",220,3/9/20 17:32,,,,,,,,,3,0.6,1,3,5,"This chapter defines the core concepts surrounding biofeedback and denotes their relations. Subsequently, a closed-loop human-machine architecture is introduced in which a biofeedback protocol is executed. This architecture is brought from theory to practice via a …"
3,"M Destephe, M Zecca, K Hashimoto…",Conveying emotion intensity with bio-inspired expressive walking-Experiments with sadness and happiness,2013,2013 IEEE RO …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/6628438/,"https://scholar.google.com/scholar?cites=2171385152662013545&as_sdt=2005&sciodt=0,5&hl=en",221,3/9/20 17:32,,,,,,,,,3,0.43,1,4,7,"The understanding of emotions in humans is really important in the Human-Robot Interaction field. The affective state of a person can be expressed in several ways, one of them being through the way we walk and our gait can convey emotional clues in social …"
3,"C Carreiras, A Lourenço, H Aidos, HP da Silva…",Morphological ECG Analysis for Attention Detection.,2013,IJCCI,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/9d7c/eeb50ceafe179b833705f58fb34b6d0915dd.pdf,"https://scholar.google.com/scholar?cites=15897181271486571431&as_sdt=2005&sciodt=0,5&hl=en",222,3/9/20 17:32,PDF,,,,,,,,3,0.43,1,5,7,"The electroencephalogram (EEG) signal, acquired on the scalp, has been extensively used to understand cognitive function, and in particular attention. However, this type of signal has several drawbacks in a context of Physiological Computing, being susceptible to noise and …"
4,"JE Cutting, KL Armstrong",Cryptic emotions and the emergence of a metatheory of mind in popular filmmaking,2018,Cognitive science,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/cogs.12586,"https://scholar.google.com/scholar?cites=17569357897208399186&as_sdt=2005&sciodt=0,5&hl=en",223,3/9/20 17:32,,,,,,,,,4,2,2,2,2,"Hollywood movies can be deeply engaging and easy to understand. To succeed in this manner, feature‐length movies employ many editing techniques with strong psychological underpinnings. We explore the origins and development of one of these, the reaction shot …"
4,"K Weitz, T Hassan, U Schmid, JU Garbas",Deep-learned faces of pain and emotions: Elucidating the differences of facial expressions with the help of explainable AI methods,2019,tm-Technisches Messen,degruyter.com,https://www.degruyter.com/view/j/teme.2019.86.issue-7-8/teme-2019-0024/teme-2019-0024.xml,"https://scholar.google.com/scholar?cites=316820559704689030&as_sdt=2005&sciodt=0,5&hl=en",224,3/9/20 17:32,,,,,,,,,4,4,1,4,1,"Deep neural networks are successfully used for object and face recognition in images and videos. In order to be able to apply such networks in practice, for example in hospitals as a pain recognition tool, the current procedures are only suitable to a limited extent. The …"
3,"NL Nelson, CJ Mondloch",Children's visual attention to emotional expressions varies with stimulus movement,2018,Journal of experimental child psychology,Elsevier,https://www.sciencedirect.com/science/article/pii/S0022096517300516,"https://scholar.google.com/scholar?cites=16199804560439674384&as_sdt=2005&sciodt=0,5&hl=en",225,3/9/20 17:32,,,,,,,,,3,1.5,2,2,2,"The majority of studies of emotion perception have relied on static isolated facial expressions. These expressions differ markedly from real-world expressions that include movement and multiple cues (eg, bodies), leaving our understanding of how expression …"
3,"L Wang, L Xia, D Zhang",Face-body integration of intense emotional expressions of victory and defeat,2017,PloS one,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5330456/,"https://scholar.google.com/scholar?cites=4130904428482553875&as_sdt=2005&sciodt=0,5&hl=en",226,3/9/20 17:32,HTML,,,,,,,,3,1,1,3,3,"Human facial expressions can be recognized rapidly and effortlessly. However, for intense emotions from real life, positive and negative facial expressions are difficult to discriminate and the judgment of facial expressions is biased towards simultaneously perceived body …"
4,"H Shablack, KA Lindquist",The role of language in emotional development,2019,Handbook of Emotional Development,Springer,https://link.springer.com/chapter/10.1007/978-3-030-17332-6_18,"https://scholar.google.com/scholar?cites=10672706100877526602&as_sdt=2005&sciodt=0,5&hl=en",227,3/9/20 17:32,,,,,,,,,4,4,2,2,1,"Much literature suggests a link between language and emotions. Parents' language use is linked to children's later emotion perception and understanding. Perhaps most compellingly, access to emotion words shapes which emotion someone sees on another's face. In this …"
6,"张丹丹, 赵婷, 柳昀哲, 陈玉明",恐惧情绪面孔和身体姿势加工的比较: 事件相关电位研究,2015,心理学报,journal.psych.ac.cn,http://journal.psych.ac.cn/xlxb/CN/Y2015/V47/I8/963,"https://scholar.google.com/scholar?cites=8906253254294633822&as_sdt=2005&sciodt=0,5&hl=en",228,3/9/20 17:32,,,,,,,,,6,1.2,2,4,5,"摘要面孔和身体姿势均为日常交往中情绪性信息的重要载体, 然而目前对后者的研究却很少. 本文采用事件相关电位(ERP) 技术, 考察了成年被试对恐惧和中性身体姿势的加工时程, 并将此与同类表情的面孔加工ERP 结果进行比较. 结果发现, 与情绪性面孔加工类似 …"
5,J Clauer,Die implizite Dimension in der Psychotherapie,2013,Jenseits von Sprache und Denken,nomos-elibrary.de,https://www.nomos-elibrary.de/10.30820/9783837967197-135/die-implizite-dimension-in-der-psychotherapie,"https://scholar.google.com/scholar?cites=6456190548760279432&as_sdt=2005&sciodt=0,5&hl=en",229,3/9/20 17:32,,,,,,,,,5,0.71,5,1,7,"Ein Hauptinteresse Freuds war es, aktiv Zugang zu den unbewussten, impliziten Dimensionen herzustellen. Er hat sie dem Trend seiner Zeit folgend als minderwertig oder archaisch-dumpf angesehen, nur das Bewusste erschien ihm leuchtend-hell und …"
5,"R Hortensius, F Hekele, ES Cross",The perception of emotion in artificial agents,2017,,osf.io,https://osf.io/preprints/psyarxiv/ufz5w/,"https://scholar.google.com/scholar?cites=3295141211191703252&as_sdt=2005&sciodt=0,5&hl=en",230,3/9/20 17:32,,,,,,,,,5,1.67,2,3,3,"Given recent technological developments in robotics, artificial intelligence and virtual reality, it is perhaps unsurprising that the arrival of emotionally expressive and reactive artificial agents is imminent. However, if such agents are to become integrated into our social milieu …"
4,"丁小斌, 康铁君, 赵鑫, 付军军",躯体表情与面部表情加工进程比较,2018,心理科学进展,journal.psych.ac.cn,http://journal.psych.ac.cn/xlkxjz/CN/10.3724/SP.J.1042.2018.00423,"https://scholar.google.com/scholar?cites=9050055364125201094&as_sdt=2005&sciodt=0,5&hl=en",231,3/9/20 17:32,,,,,,,,,4,2,1,4,2,"摘要躯体和面孔是个体情绪识别的敏感线索. 与面部表情的早期视觉加工相似, P1 成分对恐惧, 愤怒等负性躯体表情更加敏感, 反映了对躯体威胁信息快速且无意识的加工. 情绪躯体和面孔还有着类似的构型加工, 表现为二者都能诱发颞枕区视觉皮层相似的N170 成分 …"
4,"丁小斌, 康铁君, 赵鑫","情绪识别研究中被 “冷落” 的线索: 躯体表情加工的特点, 神经基础及加工机制",2017,心理科学,psysci.org,http://www.psysci.org/CN/article/downloadArticleFile.do?attachType=PDF&id=9965,"https://scholar.google.com/scholar?cites=6032630458540721513&as_sdt=2005&sciodt=0,5&hl=en",232,3/9/20 17:32,PDF,,,,,,,,4,1.33,1,3,3,"摘要躯体和面孔是个体情绪表达与识别的重要线索. 与面部表情相比, 躯体表情加工的显著特点是补偿情绪信息, 感知运动与行为信息, 及产生适应性行为. 情绪躯体与面孔加工的神经基础可能相邻或部分重合, 但也存在分离; EBA, FBA, SPL, IPL 等是与躯体表情加工相关的特异性脑区 …"
2,"M Gendron, LF Barrett",Facing the past,2017,The science of facial expression,books.google.com,https://books.google.com/books?hl=en&lr=&id=Vu50DgAAQBAJ&oi=fnd&pg=PA15&ots=bMai-kX18S&sig=V-n5WubyC9Jhgodz7lQdFnE56W0,"https://scholar.google.com/scholar?cites=16897784991952499919&as_sdt=2005&sciodt=0,5&hl=en",233,3/9/20 17:32,,,,,,,,,2,0.67,1,2,3,"Faces loom large in the science of emotion. Over the past century, countless experiments have been conducted to study how configurations of facial actions reflect (and potentially direct) emotions. Recent advances in sensing and computational modeling make it possible …"
2,"K Weitz, T Hassan, U Schmid, J Garbas",Towards explaining deep learning networks to distinguish facial expressions of pain and emotions,2018,Forum Bildverarbeitung,books.google.com,https://books.google.com/books?hl=en&lr=&id=CK19DwAAQBAJ&oi=fnd&pg=PA197&ots=XUNiuDrtc8&sig=8byRyun3KFpZOIbEPKY-ZYcHBjw,"https://scholar.google.com/scholar?cites=12726127143393578745&as_sdt=2005&sciodt=0,5&hl=en",234,3/9/20 17:32,HTML,,,,,,,,2,1,1,4,2,"Deep learning networks are successfully used for object and face recognition in images and videos. In order to be able to apply such networks in practice, for example in hospitals as a pain recognition tool, the current procedures are only suitable to a limited extent. The …"
3,"S Leiva, L Margulis, A Micciulli…",Dissociation between facial and bodily expressions in emotion recognition: A case study,2019,The Clinical …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/13854046.2017.1418024,"https://scholar.google.com/scholar?cites=11360043860847561561&as_sdt=2005&sciodt=0,5&hl=en",235,3/9/20 17:32,,,,,,,,,3,3,1,4,1,"Objective: Existing single-case studies have reported deficit in recognizing basic emotions through facial expression and unaffected performance with body expressions, but not the opposite pattern. The aim of this paper is to present a case study with impaired emotion …"
2,"F Cavicchio, S Dachkovsky, L Leemor…",Compositionality in the language of emotion,2018,PloS one,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6093664/,"https://scholar.google.com/scholar?cites=4192890578216475584&as_sdt=2005&sciodt=0,5&hl=en",236,3/9/20 17:32,HTML,,,,,,,,2,1,1,4,2,"Emotions are signaled by complex arrays of face and body actions. The main point of contention in contemporary treatments is whether these arrays are discrete, holistic constellations reflecting emotion categories, or whether they are compositional—comprised …"
2,"PA Granhag, F Clemens, LA Strömwall…",Crime on the border: Use of evidence in customs interviews,2015,Archives of Forensic …,gifrinc.com,https://www.gifrinc.com/wp-content/uploads/2015/07/AFP-Volume-2-Issue-1.pdf,"https://scholar.google.com/scholar?cites=9330320683131117361&as_sdt=2005&sciodt=0,5&hl=en",237,3/9/20 17:32,PDF,,,,,,,,2,0.4,1,4,5,"Customs officers are an understudied population in psycho-legal research. The present study is an attempt to fill this gap by examining customs officers' interview strategies. Specifically, in an experimental setup, we examined how customs officers (N= 80) planned …"
2,"MD Santamaría García, A Ibáñez, S Montaño…","Out of context, beyond the face: Neuroanatomical pathways of emotional face-body language integration in adolescent offenders",2019,Frontiers in behavioral …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fnbeh.2019.00034/abstract,"https://scholar.google.com/scholar?cites=14819946859237046670&as_sdt=2005&sciodt=0,5&hl=en",238,3/9/20 17:32,,,,,,,,,2,2,1,4,1,"Background: Adolescent offenders (AOs) are characterized by social-norm transgression and aggressive behaviors. Those traits have been associated with alterations in socio-cognitive processes, including facial emotion recognition. While this would suggest that AOs …"
2,"JM Tennant, S Cook, MC Moldoveanu…",Interpersonal resonance: Developing interpersonal biofeedback for the promotion of empathy and social entrainment,2018,… Conference on Applied …,Springer,https://link.springer.com/chapter/10.1007/978-3-319-94619-1_20,"https://scholar.google.com/scholar?cites=449863894927647029&as_sdt=2005&sciodt=0,5&hl=en",239,3/9/20 17:32,,,,,,,,,2,1,1,4,2,We propose an interpersonal biofeedback technology which uses music-like stimuli to convey a user's physiological information to another observer. It is argued that this interpersonal biofeedback may facilitate empathy and interpersonal entrainment. We argue …
2,"X Ding, J Liu, T Kang, R Wang, ME Kret",Automatic change detection of emotional and neutral body expressions: Evidence from visual mismatch negativity,2019,Frontiers in psychology,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fpsyg.2019.01909/abstract,"https://scholar.google.com/scholar?cites=11280198113088464761&as_sdt=2005&sciodt=0,5&hl=en",240,3/9/20 17:32,,,,,,,,,2,2,0,5,1,"Rapidly and effectively detecting emotions in others is an important social skill. Since emotions expressed by the face are relatively easy to hide, we often use body language to gauge the real emotional state of others. Recent studies suggest that expression-related …"
2,MI Lorin,General Principles of Communicating with Pediatric Patients and Family Members,2015,Communicating with Pediatric Patients and their …,,,"https://scholar.google.com/scholar?cites=8266437454488494396&as_sdt=2005&sciodt=0,5&hl=en",241,3/9/20 17:32,CITATION,,,,,,,,2,0.4,2,1,5,
2,"C Bartneck, T Belpaeme, F Eyssel, T Kanda, M Keijsers…",Human-Robot Interaction: An Introduction,2020,,books.google.com,https://books.google.com/books?hl=en&lr=&id=YibUDwAAQBAJ&oi=fnd&pg=PP1&ots=Yfa2ouhNys&sig=OFW2GoFDfN4JGdqn-I3VMMuQKCs,"https://scholar.google.com/scholar?cites=2338255127337875118&as_sdt=2005&sciodt=0,5&hl=en",242,3/9/20 17:32,BOOK,,,,,,,,2,2,0,6,1,"The role of robots in society keeps expanding and diversifying, bringing with it a host of issues surrounding the relationship between robots and humans. This introduction to human-robot interaction (HRI), written by leading researchers in this developing field, is the first to …"
2,"KS Park, CJ Hass, B Fawver, H Lee…",Emotional states influence forward gait during music listening based on familiarity with music selections,2019,Human movement science,Elsevier,https://www.sciencedirect.com/science/article/pii/S0167945718306675,"https://scholar.google.com/scholar?cites=4619418829308491288&as_sdt=2005&sciodt=0,5&hl=en",243,3/9/20 17:32,,,,,,,,,2,2,0,5,1,"Music elicits a wide range of human emotions, which influence human movement. We sought to determine how emotional states impact forward gait during music listening, and whether the emotional effects of music on gait differ as a function of familiarity with music …"
2,RJ Ammirati,Self-Assessed Emotion Recognition Skill and Social Adjustment among College Students,2013,,search.proquest.com,http://search.proquest.com/openview/1936d4cf14e883c3bdcd482a16d423af/1?pq-origsite=gscholar&cbl=18750&diss=y,"https://scholar.google.com/scholar?cites=9417511252206068361&as_sdt=2005&sciodt=0,5&hl=en",244,3/9/20 17:32,,,,,,,,,2,0.29,2,1,7,"Abstract Models of social information processing suggest that a variety of perceptual and cognitive skills may interact to influence a person's level of social adjustment (Crick & Dodge, 1994). Although research has demonstrated that the ability to accurately recognize …"
2,"N Epley, T Eyal","Through a looking glass, darkly: Using mechanisms of mind perception to identify accuracy, overconfidence, and underappreciated means for improvement.",2019,,psycnet.apa.org,https://psycnet.apa.org/record/2019-58919-002,"https://scholar.google.com/scholar?cites=11898817793076339540&as_sdt=2005&sciodt=0,5&hl=en",245,3/9/20 17:32,,,,,,,,,2,2,1,2,1,"People care about the minds of others, attempting to understand others' thoughts, attitudes, beliefs, intentions, and emotions using a highly sophisticated process of social cognition. Others' minds are among the most complicated systems that any person will ever think …"
2,"P Furley, G Schweizer",Body language in sport,2020,Handbook of sport psychology,researchgate.net,https://www.researchgate.net/profile/Philip_Furley/publication/336917151_Body_Language_in_Sport/links/5dbab87ca6fdcc2128f0ead2/Body-Language-in-Sport.pdf,"https://scholar.google.com/scholar?cites=16610252309571377133&as_sdt=2005&sciodt=0,5&hl=en",246,3/9/20 17:32,PDF,,,,,,,,2,2,1,2,1,"Philip Furley and Geoffrey Schweizer 1202 that something important is happening within another person and prepares them to deal quickly with an important event in a way that has been adaptive in the past (Ekman, 1992). The past refers to both individuals' past and what …"
2,"N Berthouze, M Valstar, A Williams, J Egede…",Emopain challenge 2020: Multimodal pain evaluation from facial and bodily expressions,2020,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2001.07739,"https://scholar.google.com/scholar?cites=12661682226383782051&as_sdt=2005&sciodt=0,5&hl=en",247,3/9/20 17:32,,,,,,,,,2,2,0,5,1,"The EmoPain 2020 Challenge is the first international competition aimed at creating a uniform platform for the comparison of machine learning and multimedia processing methods of automatic chronic pain assessment from human expressive behaviour, and also …"
2,B Ryan,Developing a framework of behaviours before suicides at railway locations,2018,Ergonomics,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/00140139.2017.1401124,"https://scholar.google.com/scholar?cites=4048367537588374331&as_sdt=2005&sciodt=0,5&hl=en",248,3/9/20 17:32,,,,,,,,,2,1,2,1,2,Better knowledge of behaviours of people at railway property could help with identifying those at risk of suicide. Literature has been reviewed from a range of disciplines on what is known about studying behaviour in this type of public location. Secondary analysis has been …
4,"S Bracci, A Caramazza, MV Peelen",View-invariant representation of hand postures in the human lateral occipitotemporal cortex,2018,NeuroImage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811918305937,"https://scholar.google.com/scholar?cites=13077200143487903211&as_sdt=2005&sciodt=0,5&hl=en",249,3/9/20 17:32,,,,,,,,,4,2,1,3,2,"Understanding other people's actions and mental states includes the interpretation of body postures and movements. In particular, hand postures are an important channel to signal both action and communicative intentions. Recognizing hand postures is computationally …"
2,"R Palmberg, C Peters, A Qureshi",When facial expressions dominate emotion perception in groups of virtual characters,2017,2017 9th International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8056588/,"https://scholar.google.com/scholar?cites=16062448288202415082&as_sdt=2005&sciodt=0,5&hl=en",250,3/9/20 17:32,,,,,,,,,2,0.67,1,3,3,"Virtual characters play a central role in populating virtual worlds, whether they act as conduits for human expressions as avatars or are automatically controlled by a machine as agents. In modern game-related scenarios, it is economical to assemble virtual characters …"
4,"Y Abo Foul, R Eitan, H Aviezer",Perceiving emotionally incongruent cues from faces and bodies: Older adults get the whole picture.,2018,Psychology and aging,psycnet.apa.org,https://psycnet.apa.org/record/2018-28255-003,"https://scholar.google.com/scholar?cites=13225868095833493342&as_sdt=2005&sciodt=0,5&hl=en",251,3/9/20 17:32,,,,,,,,,4,2,1,3,2,"Older adults have poor recognition of isolated facial expressions, yet outside the lab, such faces are typically perceived with contextual expressive bodies. In fact, recent work suggests that real-life facial expressions may be ambiguous while contextual information such as …"
2,"TR Campellone, AD Peckham, SL Johnson",Parsing positivity in the bipolar spectrum: The effect of context on social decision-making,2018,Journal of affective disorders,Elsevier,https://www.sciencedirect.com/science/article/pii/S0165032717320657,"https://scholar.google.com/scholar?cites=8246290937214583498&as_sdt=2005&sciodt=0,5&hl=en",252,3/9/20 17:32,,,,,,,,,2,1,1,3,2,"Introduction People with bipolar disorder often show more approach-related behavior and positive appraisals of others during social interactions. This may be due to an increased sensitivity to positive contexts or to tendencies toward positive affectivity. In this study, we …"
2,L Oberst,Facial and Body Emotion Recognition in Infancy,2014,,uknowledge.uky.edu,https://uknowledge.uky.edu/psychology_etds/48/,"https://scholar.google.com/scholar?cites=7186010215454889170&as_sdt=2005&sciodt=0,5&hl=en",253,3/9/20 17:32,,,,,,,,,2,0.33,2,1,6,"Right click to open a feedback form in a new tab to let us know how this document benefits you … Recommended Citation Oberst, Leah, ""Facial and Body Emotion Recognition in Infancy"" (2014). Theses and Dissertations-- Psychology. 48. https://uknowledge.uky.edu/psychology_etds …"
2,J Kagan,Temperamental contributions to the development of psychological profiles: I. basic issues,2014,Social Anxiety,Elsevier,https://www.sciencedirect.com/science/article/pii/B9780123944276000133,"https://scholar.google.com/scholar?cites=4152839186467196994&as_sdt=2005&sciodt=0,5&hl=en",254,3/9/20 17:32,,,,,,,,,2,0.33,2,1,6,"This chapter considers the concept of temperamental biases and the conditions that contribute to their development. These include the infant's genes and prenatal environment, which create a very large number of neurochemical profiles that are the more proximal …"
2,"RT Bjornsdottir, KO Tskhay, K Ishii, NO Rule",Cultural differences in perceiving and processing emotions: A holistic approach to person perception,2017,Culture and Brain,Springer,https://link.springer.com/article/10.1007/s40167-017-0053-z,"https://scholar.google.com/scholar?cites=13162540169620803037&as_sdt=2005&sciodt=0,5&hl=en",255,3/9/20 17:32,,,,,,,,,2,0.67,1,4,3,"East Asians tend towards holistic styles of thinking whereas Westerners generally think more analytically. Recent work has shown that Western participants perceive emotional expressions in a somewhat holistic manner, however. Specifically, Westerners interpret …"
3,"K Hoemann, AN Crittenden, S Msafiri, Q Liu, C Li…",Context facilitates performance on a classic cross-cultural emotion perception task.,2019,Emotion,psycnet.apa.org,https://psycnet.apa.org/journals/emo/19/7/1292/,"https://scholar.google.com/scholar?cites=7142402421091624349&as_sdt=2005&sciodt=0,5&hl=en",256,3/9/20 17:32,,,,,,,,,3,3,1,6,1,"The majority of studies designed to assess cross-cultural emotion perception use a choice-from-array task in which participants are presented with brief emotion stories and asked to choose between target and foil cues. This task has been widely criticized, evoking a lively …"
2,"O Korn, L Stamm, G Moeckl",Designing Authentic Emotions for Non-Human Characters: A Study Evaluating Virtual Affective Behavior,2017,Proceedings of the 2017 Conference on …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3064663.3064755,"https://scholar.google.com/scholar?cites=18281349723490937271&as_sdt=2005&sciodt=0,5&hl=en",257,3/9/20 17:32,,,,,,,,,2,0.67,1,3,3,"While human emotions have been researched for decades, designing authentic emotional behavior for non-human characters has received less attention. However, virtual behavior not only affects game design, but also allows creating authentic avatars or robotic …"
2,"F Guo, M Li, Q Qu, VG Duffy",The effect of a humanoid robot's emotional behaviors on users' emotional responses: Evidence from pupillometry and electroencephalography measures,2019,International Journal of Human …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/10447318.2019.1587938,"https://scholar.google.com/scholar?cites=5058361281462664042&as_sdt=2005&sciodt=0,5&hl=en",258,3/9/20 17:32,,,,,,,,,2,2,1,4,1,"The design of humanoid robots' emotional behaviors has attracted many scholars' attention. However, users' emotional responses to humanoid robots' emotional behaviors which differ from robots' traditional behaviors remain well understood. This study aims to investigate the …"
3,"金宇乐, 罗文波",不同情绪类型面孔表情对身段线索的启动效应,2015,,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-MDJS201502045.htm,"https://scholar.google.com/scholar?cites=5166697087949314035&as_sdt=2005&sciodt=0,5&hl=en",259,3/9/20 17:32,,,,,,,,,3,0.6,2,2,5,"采用情绪启动任务研究面孔表情对身段线索情绪判断的影响. 被试的任务是对目标刺激的情绪类型进行判断. 结果发现, 当前后情绪类型一致时被试的正确率最高反应时最短, 而当两者类型不一致时被试的正确率最低反应时最长. 实验结果表明, 面孔的情绪判断同样能对 …"
2,"SD Leiva, LE Margulis, AF Micciulli…",Alteración del reconocimiento de emociones a través de movimientos corporales en traumatismo encéfalo craneano,2016,Anuario de …,redalyc.org,https://www.redalyc.org/pdf/3691/369152696067.pdf,"https://scholar.google.com/scholar?cites=8878822142853778255&as_sdt=2005&sciodt=0,5&hl=en",260,3/9/20 17:32,PDF,,,,,,,,2,0.5,1,4,4,"Varios trabajos han documentado alteración de la capacidad para reconocer emociones como secuela del traumatismo encéfalo craneano (TEC), aunque la mayoría se focalizó en el estudio de las expresiones faciales. En este trabajo se analizó la capacidad para …"
