"annotation_id","annotator","assert","certainty","created_at","id","lead_time","note","sentence","task_id","updated_at"
210,"1","1","1","2026-07-15T12:26:41.839316Z",344,22.555,"	 ""experimental research supports the relationship between perceived endings and mixed emotions""为中性报告结束感知与混合情绪的关联","As observed in previous research (Schwarz et al., 1985), participants infer their likely placement in the distribution from their placement on the scale.","T0268","2026-07-16T08:31:32.582687Z"
211,"1","0","","2026-07-15T12:26:50.137717Z",345,9.608,"""organizations that emphasized the value of having employees across a variety of sociocultural backgrounds increased...employees’ feelings of comfort and trust""为中性报告多样性氛围的组织效应","The asset market featurs a dividend-bearing asset with decreasing fundamental value over ten trading periods in a continuous double-auction market design with open order books, following Kirchler et al. (2012).","T0269","2026-07-16T08:32:08.454934Z"
212,"1","1","1","2026-07-15T12:26:58.577839Z",346,22.704,"	 ""this will affect their perception of the rest of the message""为中性报告初始态度对后续信息加工的影响","Given the experimental evidence indicating mild positive affect reduces time preference with respect to money (Ifcher and Zarghamee 2011) and the link between physical activity and psychological well-being, it is crucial to control for some measure of psychological well-being.","T0270","2026-07-16T08:32:24.654899Z"
213,"1","1","1","2026-07-15T12:27:10.607725Z",347,30.201,"	 ""may stem from stronger connections between the lexical representations, which may lead to faster and wider semantic “basins”""为中性报告语义激活的潜在机制","It accounts for the bulk of variance in face impressions across world regions and portends a variety of downstream social consequences, ranging from criminal sentencing, to electoral success, to career attainment (Blair et al., 2004; Jones et al., 2021; Rule & Ambady, 2008; Todorov et al., 2005).","T0271","2026-07-16T08:32:46.390039Z"
214,"1","1","0.75","2026-07-15T12:27:17.200261Z",348,25.819000000000003,"""can lead to many harmful organizational outcomes, including increased concerns about fit...higher turnover rates""为中性报告边缘化体验的组织后果","The unidirectionality of metaphoric association has been empirically supported (e.g. Boot & Pecher, 2010; Boroditsky, 2000; Casasanto & Boroditsky, 2008; Huang & Tse, 2015).","T0272","2026-07-16T08:33:07.606449Z"
215,"1","1","1","2026-07-15T12:27:23.965215Z",349,28.196,"	 ""moods may exert interactive, motivational effects on behavior""为中性报告情绪的动机效应","Anger also significantly affects behavior in the repeated prisoner’s dilemma games (18, 19) and power-to-take games (20).","T0273","2026-07-16T08:33:31.579013Z"
216,"1","1","0.75","2026-07-15T12:27:30.141922Z",350,29.283,"介绍实验资产市场的定价动态，未转述研究结论","In fact, research has shown that when Whites expect to have an interaction with a Black individual on issues of race, they experience stereotype threat due to the fear of confirming the negative stereotype that they will appear racist to the other individual (Goff, Steele, & Davies, 2008 ).","T0274","2026-07-16T08:33:56.397759Z"
217,"1","1","0.75","2026-07-15T12:27:38.619144Z",351,31.653,"	 ""argued that the test pattern, as a task-relevant stimulus, provides a potential cause of interference""为中性报告干扰源的潜在机制","Interestingly, similar to studies of recognition memory, recall performance in aging has been characterized by loss of specific details and emphasis on information that capture the central idea of an experience (Addis et al. 2008).","T0275","2026-07-16T08:34:21.297342Z"
218,"1","1","0.75","2026-07-15T12:27:46.454550Z",352,6.567,"	 ""are more likely to evaluate the quality of arguments contained in a message""为肯定语气","Semantic associations have been found to be a predictor in processing for both healthy and aphasic individuals before (cf. Buchanan, Westbury, & Burgess, 2001; Mirman & Magnuson, 2008; Mirman, Yee, Blumstein, & Magnuson, 2011).","T0276","2026-07-15T12:27:46.454570Z"
219,"1","1","1","2026-07-15T12:27:56.877643Z",353,33.916,"""this need may be met through restorative exchanges between victim and perpetrator""为中性报告需求满足的途径",", 2015) and visual working memory performance (Griffin and Nobre, 2003; Makovski et al., 2008; Sligte et al., 2008; Kuo et al., 2009), a retrocue providing valid information about the upcoming probe led to faster and more accurate responses than uninformative neutral cue trials.","T0277","2026-07-16T08:35:09.781558Z"
220,"1","1","0.75","2026-07-15T12:28:05.023699Z",354,41.449,"	 ""individuals who do not feel secure in their partner’s love are more likely to prioritize self-protection goals""为中性报告依恋安全感对目标优先级的影响","Chen and Chen (2011) demonstrate that creating a deep sense of common identity can motivate people to exert more effort to reach a more efficient outcome.","T0278","2026-07-16T08:35:44.873184Z"
221,"1","1","0.75","2026-07-15T12:28:11.872853Z",355,5.889,"""collectively show that such traits “associated with the evaluation of leadership overlap with traits that can be judged reliably from the face”""为肯定语气","This technique is in keeping with Cobb-Clark and Schurer in their study of the FFM from HILDA and their demonstration that personality traits are stable for working-age adults [41].","T0279","2026-07-15T12:28:11.872871Z"
222,"1","1","0.75","2026-07-15T12:28:18.404147Z",356,50.691,"	 ""pride-recognition rates are typically around 80–90%...pride can be recognized quickly and efficiently""为中性报告骄傲表情识别的跨文化特征","These effects have mainly been found in samples with little education and in children or adolescents (Meisenberg & William, 2008; Rammstedt al., 2010; Rammstedt & Farmer, 2013; Soto et al., 2008, 2011).","T0280","2026-07-16T08:36:54.762254Z"
223,"1","1","0.75","2026-07-15T12:28:26.736279Z",357,51.348,"	 介绍研究发现的预测变量，非转述先前研究结论","Third, studies in psychology and economics have shown that people tend to be last-place averse (Kuziemko et al., 2014), meaning teachers and administrators in high-stakes accountability contexts may put increased effort into avoiding being categorized as failing.","T0281","2026-07-16T08:37:39.733153Z"
224,"1","1","0.75","2026-07-15T12:28:37.749983Z",358,23.602,"	 ""near neighbors defined as having cosine greater than 0.4 and distant neighbors defined as having cosine greater than 0.0 and less than 0.25""为中性报告邻居定义的操作标准","Contrary to expectations and our prior work (e.g., Farris et al., 2006, 2008b, 2010; Treat et al., 2015a), all six bivariate interactions among the cues were unreliable and small in magnitude.","T0282","2026-07-16T08:37:58.086395Z"
225,"1","1","0.75","2026-07-15T12:28:48.458272Z",359,60.596999999999994,"	 ""the value of doing so for the power holder’s personal interests""为中性报告权力持有者动机的核心因素","This result corresponds with recent descriptions of a prototypical expression of pride that includes a ‘‘small smile’’ (Tracy & Robins, 2004, 2008).","T0283","2026-07-16T08:38:50.375009Z"
226,"1","1","1","2026-07-15T12:28:55.920586Z",360,41.93,"""follows research indicating that experiences of time are not accounted for by only objective distance""为中性报告时间自我评估理论的核心观点","NS is associated with impulsivity, exploratory behavior, and excitability (Battaglia et al. 1996; Svrakic et al. 2002) and HA reflects introversion and inhibition and contains elements of anxiety and negative affect that are related to neuroticism (De Fruyt et al. 2000).","T0284","2026-07-16T08:39:27.306955Z"
227,"1","1","0.5","2026-07-15T12:29:10.777733Z",361,13.283000000000001,"","It appears that for the Jewish kindergarten teachers, to emphasize their professional identity contributed to coping with their sense of ambivalence towards the role of representation of their majority group in the context of asymmetric con ﬂ ict (Shnabel & Nadler, 2008).","T0285","2026-07-15T12:29:10.777752Z"
228,"1","1","0.5","2026-07-15T12:29:17.783496Z",362,26.175,"	 ""has been shown to trigger stereotype threat for Whites, resulting in higher levels of stereotype-confirming behavior""为肯定语气","Tversky and Kahneman (1973, 1982) developed a reasoning theory suggesting that reasoning is a decision making operation where premises are judged according to a restricted number of heuristics.","T0286","2026-07-16T08:41:00.846425Z"
229,"1","1","0.75","2026-07-15T12:29:29.864942Z",363,67.717,"""has been challenged by evidence that motion-aftereffect storage persists beyond the expected time course""为中性报告疲劳机制的挑战证据","Correll (2008) found smaller IPL indices 𝛽 in participants who reported a high level of effort to avoid racial bias while responding to black versus white target stimuli under threat/no-threat conditions (see also Grigolini et al., 2009 for a theoretical explanation).","T0287","2026-07-16T08:41:58.113802Z"
230,"1","1","0.75","2026-07-15T12:29:39.397327Z",364,6.704,"	 ""supports the needs-based model of reconciliation, the first time for an intergenerational conflict""为肯定语气","In addition, they also found that ingesting a glucose solution replenished selfcontrol capacity (Gailliot et al., 2007), a finding that has been subsequently replicated in numerous studies (e.g., DeWall, Baumeister, Gailliot, & Maner, 2008; Dvorak & Simons, 2009; Masicampo & Baumeister, 2008).","T0288","2026-07-15T12:29:39.397343Z"
231,"1","1","0.75","2026-07-15T12:29:47.674025Z",365,27.329,"""several response styles, such as response acquiescence, overgeneralization, socially desirable, are found to be related to the wording effect""为中性报告措辞效应的相关因素","Palmer and Ghose (2008) provided the first empirical evidence of the efficacy of EEs in figural depth perception, but they were careful to eliminate all other known configural cues from their displays.","T0289","2026-07-16T08:42:39.558054Z"
232,"1","1","0.75","2026-07-15T12:29:54.600689Z",366,25.325000000000003,"	 ""avoidant participants did not show increased relational strivings or positive regard for attachment figures following mortality salience""为中性报告回避型依恋的死亡提醒效应","Research shows that forgiveness is more likely to be offered if the victim is able to empathize with the transgressor (Exline et al. 2008).","T0290","2026-07-16T08:43:00.162519Z"
233,"1","1","1","2026-07-15T12:30:02.418250Z",367,26.630000000000003,"	 ""participants only initiated the eye movement to the symbol after they had retrieved the phonological form of the object name""为中性报告眼动与语音检索的时间顺序","Thus, the offended individual’s higher perceived similarity of transgression causes higher tendency to understand and forgive (Exline et al., 2008).","T0291","2026-07-16T08:43:22.141457Z"
234,"1","1","0.75","2026-07-15T12:30:15.574334Z",368,26.133,"	 ""participants only initiated the eye movement to the symbol after they had retrieved the phonological form of the object name""为中性报告眼动与语音检索的时间顺序","Action and Inaction Goals and Attitude Change Much research indicates that individuals’ default tendency is to activate a pre- existing attitude (should one exist) when they are asked to report that attitude or encounter information on the attitude object.","T0292","2026-07-16T08:43:41.562997Z"
