"annotation_id","annotator","assert","certainty","created_at","id","lead_time","note","sentence","task_id","updated_at"
368,"2","1","0.5","2026-07-15T13:45:56.509414Z",105582,24.68,"","Moreover, the discrete-ﬂow model is challenged by evidence that suggests that context pictures yield phonological facilitation effects on naming target pictures (Morsella & Miozzo, 2002; Navarette & Costa, 2005; Roelofs, 2008a).","T0211","2026-07-15T13:45:56.509427Z"
369,"2","1","0.75","2026-07-15T13:46:18.818765Z",105583,20.571,"","As general action and inaction goals can be satisfied by a wide variety of means, selecting specific means is the hallmark of general goals (see Albarracı́n et al., 2008).","T0212","2026-07-15T13:46:18.818782Z"
370,"2","0","","2026-07-15T13:46:35.206772Z",105584,14.299,"","The priming effect was not statistically significant and in the opposite direction of the effect observed in the original study, t(154) 0.36, p .72 (Table 1, Figure 3).","T0213","2026-07-15T13:46:35.206788Z"
401,"2","0","","2026-07-15T14:03:50.936464Z",105585,14.462,"","Specifically, Experiment 1 showed that exposure to the word “meeting” in red (vs. black) font led to higher levels of arousal, which in turn reduced perceived temporal distance, aligning with the time-moving perspective whereby the event had been moved earlier to next Monday .","T0214","2026-07-15T14:03:50.936476Z"
402,"2","1","0.75","2026-07-15T14:04:13.933040Z",105586,21.263,"","(*+0*)$%*,)4#'-.*)1*4&+)4$;/*44*) la fluence peut être intégrée et traitée par le système indépendamment de la manière avec laquelle elle est générée (Alter & Oppenheimer, 2009).","T0215","2026-07-15T14:04:13.933055Z"
403,"2","1","0.5","2026-07-15T14:04:35.383415Z",105587,19.869,"","Accordingly, we assume that intention deactivation failures are a relatively direct indication of how individuals balance the trade-off between monitoring and shielding depending on the current task context (Goschke & Dreisbach, 2008).","T0216","2026-07-15T14:04:35.383428Z"
404,"2","1","1","2026-07-15T14:05:06.582707Z",105588,29.01,"","By having gender bias individuals make two consecutive hiring decisions, Monin and Miller ( 2001 ) found that the first decision affects the second one and that if an individual chooses a male the first time, they prefer to choose a female when making the second decision.","T0217","2026-07-15T14:05:06.582717Z"
405,"2","1","0.75","2026-07-15T14:05:26.974633Z",105589,18.678,"","Relatedly, if a buyer expects a trade to go through, her willingness to pay for the good may increase (Ericson and Fuster, 2011).","T0218","2026-07-15T14:05:26.974648Z"
406,"2","1","1","2026-07-15T14:05:56.739423Z",105590,27.964,"","Interestingly, these effects are not limited to humans [14–16], they increase after lesion of the medial orbitofrontal cortex in macaques [17], and they can be mitigated by improving self-control or increasing blood glucose [18].","T0219","2026-07-15T14:05:56.739435Z"
407,"2","1","0.75","2026-07-15T14:06:26.675004Z",105591,27.156,"","Based on that model, Ericson and Fuster (2011) [33] point out that that people seem to be loss averse around their expected outcomes, and that “expectation-based” loss aversion could compel agents to react to otherwise neutral actions.","T0220","2026-07-15T14:06:26.675020Z"
408,"2","1","1","2026-07-15T14:06:51.663683Z",105592,23.428,"","Past studies have shown that several interventions are effective in reducing intergroup biases, such as self-affirmation (Čehajić-Clancy et al., 2011), secure attachment (Saleem et al., 2015), and cognitive dissonance (Exline et al., 2008).","T0221","2026-07-15T14:06:51.663718Z"
409,"2","1","0.5","2026-07-15T14:07:14.263936Z",105593,21.356,"","Instead, it has been suggested that mechanisms related to monitoring and goal maintenance might underpin the bilinguals’ superior performance in attentional tasks (Colzato et al., 2008; Costa et al., 2009).","T0222","2026-07-15T14:07:14.263947Z"
400,"2","1","0.5","2026-07-15T14:03:25.236518Z",105594,21.472,"","Evidence of a 'pull' from competing response alternatives during a reaching task (McKinstry et al., 2008) provides further indication that decision making might not be its own a single, clear-cut phase, but operates, rather, in continuity with planning and execution.","T0223","2026-07-15T14:03:25.236530Z"
399,"2","1","0.75","2026-07-15T14:03:01.672911Z",105595,23.995,"","This theory is empirically supported by the work of Boroditsky (2000) who showed that people employ spatial metaphors to represent time both cognitively and linguistically, but not the other way around.","T0224","2026-07-15T14:03:01.672925Z"
398,"2","1","0.5","2026-07-15T14:02:34.884269Z",105596,17.874,"","However, judgments may be formed not only on the basis of content information, but also on the basis of the ease or difficulty associated with the retrieval of information from memory (ease-of-retrieval; see Schwarz, 1998, 2004; Schwarz & Clore, 2007; Tversky & Kahneman, 1973).","T0225","2026-07-15T14:02:34.884284Z"
397,"2","1","0.75","2026-07-15T14:02:15.528908Z",105597,18.646,"","A related explanation was proposed by Asch (1948): Based on the findings of Lorge and Curtiss (1936), Asch argued that the perceived prestige of authors plays a role in how statements are assessed.","T0226","2026-07-15T14:02:15.528921Z"
396,"2","1","0.75","2026-07-15T14:01:55.236347Z",105598,48.287,"","(1988), mispricing is caused by subjects’ confusion about the declining fundamental value of the asset (Huber and Kirchler, 2012; Kirchler et al., 2012).","T0227","2026-07-15T14:01:55.236362Z"
395,"2","1","0.75","2026-07-15T14:01:05.037647Z",105599,19.237,"","Conversely, upward counterfactual thoughts reduce persistence and effort when they serve to excuse failure (McCrea, 2008).","T0228","2026-07-15T14:01:05.037660Z"
394,"2","1","0.75","2026-07-15T14:00:44.417110Z",105600,21.479,"","We also replicated the typical transposition gradients and were able to analyse response latencies, the latter being characterised by a shape similar to what is usually reported in the verbal domain (Hurlstone et al., 2014; Lewandowsky & Farrell, 2008).","T0229","2026-07-15T14:00:44.417122Z"
393,"2","1","0.75","2026-07-15T14:00:21.455224Z",105601,20.457,"","In the behavioral studies (Mirman, 2011; Mirman & Magnuson, 2008), the term many meant a quite different number for near and distant neighbors: For near neighbors, it was around four, but for distant neighbors it was over 200.","T0230","2026-07-15T14:00:21.455238Z"
392,"2","1","0.75","2026-07-15T13:59:59.827489Z",105602,19.362,"","Poignancy is a mixed affective state that is often labeled as being “moved” or “touched” (Zickfeld et al., 2019) and involves the feeling of bittersweet mixed affect that arises upon the recognition that a meaningful experience is ending or has ended (Ersner-Hershfield et al., 2008).","T0231","2026-07-15T13:59:59.827503Z"
391,"2","1","0.75","2026-07-15T13:59:39.225025Z",105603,17.114,"","It is well known that information asymmetries present in credence goods markets lead to inefficiencies (Dulleck et al., 2011).","T0232","2026-07-15T13:59:39.225037Z"
390,"2","1","0.75","2026-07-15T13:59:14.832704Z",105604,27.367,"","Cacioppo et al. (1983) have shown that those with higher need for cognition put more cognitive effort into tasks and, as a result, are better able to focus their attention on the most relevant information.","T0233","2026-07-15T13:59:14.832720Z"
389,"2","1","0.5","2026-07-15T13:58:45.344834Z",105605,27.078,"","Additionally, interventions that restore depleted resources also improve System 2 processing (Masicampo & Baumeister, 2008), which suggests that caffeine may bolster executive control via increased System 2 processing.","T0234","2026-07-15T13:58:45.344848Z"
388,"2","1","0.75","2026-07-15T13:58:16.779936Z",105606,17.911,"","Kuziemko et al. (2014) provide survey evidence that low (but above minimum) wage workers are more likely to oppose minimum wage increases.","T0235","2026-07-15T13:58:16.779947Z"
387,"2","1","0.75","2026-07-15T13:57:57.479573Z",105607,18.127,"","And, De Fruyt had shown that novelty seeking is strongly associated with extraversion (De Fruyt et al., 2000), so that the results of both studies are in line.","T0236","2026-07-15T13:57:57.479587Z"
386,"2","1","0.75","2026-07-15T13:57:38.201672Z",105608,38.234,"","The finding is that when people estimate a number after being given another number, their estimates are overly close to the first number (Jacowitz & Kahneman, 1995).","T0237","2026-07-15T13:57:38.201690Z"
385,"2","1","0.25","2026-07-15T13:56:57.773773Z",105609,34.951,"","Recent research by Henderson, de Liver, and Gollwitzer (2008) suggests that the beneficial effects of the implemental mindset on task performance might also be mediated by changes in respective attitude strength.","T0238","2026-07-15T13:56:57.773787Z"
384,"2","1","0.75","2026-07-15T13:56:19.825979Z",105610,49.866,"","Prior research has shown that individuals readily recognize, identify, and distinguish such an expression of pride as a signal of social superiority (e.g., Cheng, 2013; Lang & Crusius, 2015; McFerran, Aquino, & Tracey, 2014; Tracey & Robins, 2008).","T0239","2026-07-15T13:56:19.825995Z"
383,"2","1","0.75","2026-07-15T13:55:28.430386Z",105611,33.125,"","A conceptual metaphor mapping is typically unidirectional [40] and moves from a concrete or physical source to a more abstract target [9,24,40] (Fig.","T0240","2026-07-15T13:55:28.430397Z"
382,"2","1","0.75","2026-07-15T13:54:50.079543Z",105612,32.376,"","This finding was surprising as it has been shown that interleaving of trials can facilitate learning versus blocking of trials in many different types of category learning (see Rohrer, 2012 for a review) but also in perceptual learning (Mitchell et al., 2008; Wang and Mitchell, 2011).","T0241","2026-07-15T13:54:50.079558Z"
381,"2","0","","2026-07-15T13:54:15.779078Z",105613,27.976,"","Both CRT and Whiteness analyses signal the centrality of race as a constant motive by which numerous practices, polices, and legislation have been, and continue to be created, presented, and set forth.","T0242","2026-07-15T13:54:15.779089Z"
380,"2","1","0.75","2026-07-15T13:52:50.110512Z",105614,28.185,"","According to the literature, the abstract concept of time is expressed in terms of a more concrete domain as space, assuming a metaphorical mapping view (Boroditsky, 2000; Lakoff & Johnson, 2003).","T0243","2026-07-15T13:52:50.110528Z"
379,"2","1","0.5","2026-07-15T13:52:19.590332Z",105615,22.908,"","The ACC appears to be involved in monitoring conflicts between intended and actual responses (Inzlicht & Gutsell, 2007).","T0244","2026-07-15T13:52:19.590346Z"
378,"2","1","0.75","2026-07-15T13:51:54.583602Z",105616,22.563,"","Physical temperature has also been found to influence trust behavior in an economic trust game (Kang et al., 2011), and as mentioned above, focusing on a target persons’ psychological warmth increases estimates of ambient room temperature (Szymkow et al., 2013).","T0245","2026-07-15T13:51:54.583620Z"
377,"2","1","0.5","2026-07-15T13:51:30.353348Z",105617,45.121,"","It has been suggested that retrocued items are protected from visual interference (Makovski et al., 2008; Shepardson et al., 2018; Souza et al., 2016) and have a ‘head-start’ preparation for the response probe (Niklaus et al., 2019; Shepardson et al., 2018; Souza et al., 2016).","T0246","2026-07-15T13:51:30.353360Z"
376,"2","1","0.75","2026-07-15T13:50:43.608241Z",105618,45.596,"","For example, time is often conceptualised in terms of space, with the future ahead and the past behind us; this is why we can say that a deadline is approaching (Boroditsky, 2000).","T0247","2026-07-15T13:50:43.608255Z"
375,"2","1","0.75","2026-07-15T13:49:56.318992Z",105619,20.375,"","We also predicted that older adults would rate their future simulations as more emotionally arousing than younger adults, which has been found previously (e.g. Addis et al., 2008; Addis et al., 2010; Addis, Roberts, & Schacter, 2011).","T0248","2026-07-15T13:49:56.319037Z"
374,"2","0","","2026-07-15T13:49:33.952622Z",105620,37.003,"","For instance, participants may be retrieving the response that was most frequently associated with the irrelevant dimension (i.e., the flanking arrows in a flanker task) for a given stimulus in a particular location (cf. Schmidt & Besner, 2008).","T0249","2026-07-15T13:49:33.952639Z"
373,"2","1","0.5","2026-07-15T13:48:55.363205Z",105621,26.56,"","For example, simply cueing subjects in an experiment to think ofmoney can lead them to offer less help to others, solicit less help from others, engage in more solitary activities and accept greater inequality (Caruso et al., 2013; Vohs et al., 2006).","T0250","2026-07-15T13:48:55.363219Z"
372,"2","1","0.75","2026-07-15T13:48:27.274124Z",105622,23.622,"","Combining results with Kirchler et al. (2012)(74), this study reveals that both de nitely lived and inde nitely lived markets have price convergences for an asset supported by a buy back value.","T0251","2026-07-15T13:48:27.274141Z"
371,"2","1","0.5","2026-07-15T13:47:13.792975Z",105623,27.809,"","One explanation may be found in prior ﬁndings that indicate that when individuals are asked to think about their past selves in an unfavorable light, they attempt to psychologically distance their current selves from their past selves (Ross & Wilson, 2002).","T0252","2026-07-15T13:47:13.792990Z"
320,"2","1","0.5","2026-07-15T12:31:09.703622Z",105624,13.705,"","Whereas motivation has been found to draw positive past events psychologically closer (Ross & Wilson, 2002), we find that the opposite occurs for future events.","T0253","2026-07-15T12:31:09.703633Z"
319,"2","1","0.5","2026-07-15T12:30:55.335967Z",105625,17.823,"","Therefore, they rely less heavily on ease of processing as a cue to assess future memory performance (cf. Alter & Oppenheimer, 2008).","T0254","2026-07-15T12:30:55.335983Z"
318,"2","1","0.5","2026-07-15T12:30:36.699467Z",105626,14.741,"","In the last few years, however, change detection research has shown that more changes can be detected when using a partial-report paradigm [12,13,14,15,16,17].","T0255","2026-07-15T12:30:36.699482Z"
317,"2","1","0","2026-07-15T12:30:21.192535Z",105627,8.947,"","For instance, individuals may prefer to experience emotions such as anger or anxiety to enhance their performance in certain tasks [59, 112].","T0256","2026-07-15T12:30:21.192548Z"
316,"2","1","0.5","2026-07-15T12:29:59.626689Z",105628,64.994,"","Finally, this research (Soto et al. 2008) has shown that there is a high variability in the acquiescent responding among younger study participants.","T0257","2026-07-15T12:29:59.626708Z"
303,"2","1","0.25","2026-07-15T12:26:18.782587Z",105629,14.645,"","Furthermore, these positional representations are assumed to be multidimensional in nature, with separate positional codes representing order over coarser and finer time scales (Brown et al., 2007, 2000; Burgess & Hitch, 1999; Farrell, 2012; Henson, 1998; Lewandowsky & Farrell, 2008).","T0258","2026-07-15T12:26:18.782597Z"
304,"2","1","0.5","2026-07-15T12:26:31.380462Z",105630,11.832,"","First, according to the contingency learning account (Schmidt & Besner, 2008), manipulating the levels of proactive control by manipulating the proportion of the congruency conditions results in a contingency learning of specific colour-word associations.","T0259","2026-07-15T12:26:31.380477Z"
305,"2","0","","2026-07-15T12:26:38.947093Z",105631,6.688,"","Parental, spousal, romantic, and friendly relationships act as buffering mechanisms against death anxiety (Cox et al., 2008; Florian et al., 2002; Mikulincer et al., 2003), so it is reasonable to assume that the therapeutic dyad also acts as a potential factor in the diminishment of death anxiety.","T0260","2026-07-15T12:26:38.947105Z"
306,"2","1","0.5","2026-07-15T12:26:53.098124Z",105632,13.349,"","In contrast, events are perceived to be temporally proximal when they are concrete (Agerstrom & Bkorklunch, 2009; Kyung et al., 2010); contain information about success (Ross & Wilson, 2002); and are perceived to be more positive in valence (Gebauer et al. 2015).","T0261","2026-07-15T12:26:53.098144Z"
307,"2","0","","2026-07-15T12:27:05.070247Z",105633,11.174,"","For example, Kuziemko et al. (2014) ﬁnd that a back-of-queue policy produces results akin to having no penalty, but this conclusion assumes no behavioral change.","T0262","2026-07-15T12:27:05.070261Z"
308,"2","1","0.5","2026-07-15T12:27:17.687801Z",105634,11.661,"","Mere reminders of, or exposure to, money have been found to promote materialism, although some of these results have not been replicated (e.g.,Caruso et al., 2013; Rohrer et al., 2015).","T0263","2026-07-15T12:27:17.687810Z"
309,"2","0","","2026-07-15T12:27:28.306668Z",105635,9.883,"","This creates the expectation that their treatment is contingent on their URM status (13, 30).","T0264","2026-07-15T12:27:28.306684Z"
310,"2","1","0.5","2026-07-15T12:27:39.711942Z",105636,10.658,"","Similarly, Herrmann et al (2008) find differences in antisocial punishment2 in public goods games across cities.","T0265","2026-07-15T12:27:39.711963Z"
311,"2","1","0","2026-07-15T12:27:51.691564Z",105637,11.026,"","Speaking out may lead to a sense of strength and pride (Aramovich, Lytle, & Skitka, 2010; Morrison & Miller, 2008) but could also arouse fears of isolation or social rejection (Pool, Wood, & Leck, 1998).","T0266","2026-07-15T12:27:51.691578Z"
274,"2","1","0.5","2026-07-15T12:14:43.960655Z",105638,20.061,"","These negative expectancies are shared even by low-prejudice individuals (Gaertner & Dovidio, 1986) and predict how far they sit away from minority group members during intergroup interactions (Goff et al., 2008).","T0267","2026-07-15T12:14:43.960668Z"
273,"2","1","0.5","2026-07-15T12:14:22.665697Z",105639,16.351,"","As observed in previous research (Schwarz et al., 1985), participants infer their likely placement in the distribution from their placement on the scale.","T0268","2026-07-15T12:14:22.665706Z"
272,"2","0","","2026-07-15T12:14:05.075305Z",105640,21.334,"","The asset market featurs a dividend-bearing asset with decreasing fundamental value over ten trading periods in a continuous double-auction market design with open order books, following Kirchler et al. (2012).","T0269","2026-07-15T12:14:05.075321Z"
271,"2","1","0.5","2026-07-15T12:13:42.237901Z",105641,40.331,"","Given the experimental evidence indicating mild positive affect reduces time preference with respect to money (Ifcher and Zarghamee 2011) and the link between physical activity and psychological well-being, it is crucial to control for some measure of psychological well-being.","T0270","2026-07-15T12:13:42.237913Z"
270,"2","1","0.5","2026-07-15T12:13:00.469508Z",105642,20.667,"","It accounts for the bulk of variance in face impressions across world regions and portends a variety of downstream social consequences, ranging from criminal sentencing, to electoral success, to career attainment (Blair et al., 2004; Jones et al., 2021; Rule & Ambady, 2008; Todorov et al., 2005).","T0271","2026-07-15T12:13:00.469522Z"
269,"2","1","0.5","2026-07-15T12:12:38.432479Z",105643,16.765,"","The unidirectionality of metaphoric association has been empirically supported (e.g. Boot & Pecher, 2010; Boroditsky, 2000; Casasanto & Boroditsky, 2008; Huang & Tse, 2015).","T0272","2026-07-15T12:12:38.432491Z"
268,"2","1","0.5","2026-07-15T12:12:07.267326Z",105644,29.449,"","Anger also significantly affects behavior in the repeated prisoner’s dilemma games (18, 19) and power-to-take games (20).","T0273","2026-07-15T12:12:07.267337Z"
267,"2","1","0.5","2026-07-15T12:11:36.089938Z",105645,24.993,"","In fact, research has shown that when Whites expect to have an interaction with a Black individual on issues of race, they experience stereotype threat due to the fear of confirming the negative stereotype that they will appear racist to the other individual (Goff, Steele, & Davies, 2008 ).","T0274","2026-07-15T12:11:36.089952Z"
266,"2","1","0.5","2026-07-15T12:11:09.660806Z",105646,23.306,"","Interestingly, similar to studies of recognition memory, recall performance in aging has been characterized by loss of specific details and emphasis on information that capture the central idea of an experience (Addis et al. 2008).","T0275","2026-07-15T12:11:09.660817Z"
265,"2","1","0.5","2026-07-15T12:10:44.286828Z",105647,160.163,"","Semantic associations have been found to be a predictor in processing for both healthy and aphasic individuals before (cf. Buchanan, Westbury, & Burgess, 2001; Mirman & Magnuson, 2008; Mirman, Yee, Blumstein, & Magnuson, 2011).","T0276","2026-07-15T12:10:44.286841Z"
264,"2","1","1","2026-07-15T12:08:02.599453Z",105648,29.931,"",", 2015) and visual working memory performance (Griffin and Nobre, 2003; Makovski et al., 2008; Sligte et al., 2008; Kuo et al., 2009), a retrocue providing valid information about the upcoming probe led to faster and more accurate responses than uninformative neutral cue trials.","T0277","2026-07-15T12:08:02.599463Z"
263,"2","1","0.75","2026-07-15T12:07:31.229466Z",105649,21.836,"","Chen and Chen (2011) demonstrate that creating a deep sense of common identity can motivate people to exert more effort to reach a more efficient outcome.","T0278","2026-07-15T12:07:31.229488Z"
262,"2","1","0.75","2026-07-15T12:07:08.173897Z",105650,17.689,"","This technique is in keeping with Cobb-Clark and Schurer in their study of the FFM from HILDA and their demonstration that personality traits are stable for working-age adults [41].","T0279","2026-07-15T12:07:08.173909Z"
261,"2","1","0.5","2026-07-15T12:06:49.105640Z",105651,18.912,"","These effects have mainly been found in samples with little education and in children or adolescents (Meisenberg & William, 2008; Rammstedt al., 2010; Rammstedt & Farmer, 2013; Soto et al., 2008, 2011).","T0280","2026-07-15T12:06:49.105653Z"
260,"2","1","0.5","2026-07-15T12:06:20.256110Z",105652,18.89,"","Third, studies in psychology and economics have shown that people tend to be last-place averse (Kuziemko et al., 2014), meaning teachers and administrators in high-stakes accountability contexts may put increased effort into avoiding being categorized as failing.","T0281","2026-07-15T12:06:20.256124Z"
259,"2","0","","2026-07-15T12:06:00.038106Z",105653,56.193999999999996,"","Contrary to expectations and our prior work (e.g., Farris et al., 2006, 2008b, 2010; Treat et al., 2015a), all six bivariate interactions among the cues were unreliable and small in magnitude.","T0282","2026-07-15T12:06:00.038118Z"
231,"2","1","0.5","2026-07-15T11:51:09.493890Z",105654,478.671,"","This result corresponds with recent descriptions of a prototypical expression of pride that includes a ‘‘small smile’’ (Tracy & Robins, 2004, 2008).","T0283","2026-07-15T11:51:09.493899Z"
230,"2","1","1","2026-07-15T11:43:08.887674Z",105655,124.114,"","NS is associated with impulsivity, exploratory behavior, and excitability (Battaglia et al. 1996; Svrakic et al. 2002) and HA reflects introversion and inhibition and contains elements of anxiety and negative affect that are related to neuroticism (De Fruyt et al. 2000).","T0284","2026-07-15T11:43:08.887686Z"
229,"2","1","0.25","2026-07-15T11:41:00.481092Z",105656,911.012,"","It appears that for the Jewish kindergarten teachers, to emphasize their professional identity contributed to coping with their sense of ambivalence towards the role of representation of their majority group in the context of asymmetric con ﬂ ict (Shnabel & Nadler, 2008).","T0285","2026-07-15T11:41:00.481104Z"
228,"2","0","","2026-07-15T11:25:46.497636Z",105657,17.725,"","Tversky and Kahneman (1973, 1982) developed a reasoning theory suggesting that reasoning is a decision making operation where premises are judged according to a restricted number of heuristics.","T0286","2026-07-15T11:25:46.497649Z"
227,"2","1","0.5","2026-07-15T11:25:28.233991Z",105658,17.799,"","Correll (2008) found smaller IPL indices 𝛽 in participants who reported a high level of effort to avoid racial bias while responding to black versus white target stimuli under threat/no-threat conditions (see also Grigolini et al., 2009 for a theoretical explanation).","T0287","2026-07-15T11:25:28.234000Z"
226,"2","1","0.5","2026-07-15T11:25:08.383361Z",105659,18.34,"","In addition, they also found that ingesting a glucose solution replenished selfcontrol capacity (Gailliot et al., 2007), a finding that has been subsequently replicated in numerous studies (e.g., DeWall, Baumeister, Gailliot, & Maner, 2008; Dvorak & Simons, 2009; Masicampo & Baumeister, 2008).","T0288","2026-07-15T11:25:08.383375Z"
225,"2","1","0.5","2026-07-15T11:24:49.032665Z",105660,21.191,"","Palmer and Ghose (2008) provided the first empirical evidence of the efficacy of EEs in figural depth perception, but they were careful to eliminate all other known configural cues from their displays.","T0289","2026-07-15T11:24:49.032675Z"
224,"2","1","0.5","2026-07-15T11:24:26.722760Z",105661,23.559,"","Research shows that forgiveness is more likely to be offered if the victim is able to empathize with the transgressor (Exline et al. 2008).","T0290","2026-07-15T11:24:26.722774Z"
223,"2","1","1","2026-07-15T11:24:02.098873Z",105662,21.171,"","Thus, the offended individual’s higher perceived similarity of transgression causes higher tendency to understand and forgive (Exline et al., 2008).","T0291","2026-07-15T11:24:02.098888Z"
222,"2","1","0.75","2026-07-15T11:23:11.852466Z",105663,117.823,"","Action and Inaction Goals and Attitude Change Much research indicates that individuals’ default tendency is to activate a pre- existing attitude (should one exist) when they are asked to report that attitude or encounter information on the attitude object.","T0292","2026-07-15T11:23:11.852477Z"
221,"2","1","0.5","2026-07-15T11:21:12.962071Z",105664,37.173,"","For example, poor source memory can lead to increased interference in working memory (Hedden & Park, 2001) , false recognition (Piguet et al., 2008 ), cryptomnesia (Brown & Halliday, 1991 ; Marsh & Bower, 1993 ), and an overreliance on stereotypes during recollection (Dodson et al., 2008 ).","T0293","2026-07-15T11:21:12.962083Z"
192,"2","1","0","2026-07-15T11:04:19.481205Z",105665,29.973,"","Studies of the influence of reputation systems on moral hazard in credence goods markets show that reputational information may have deterrent effects on agent’s fraudulent behavior (Dulleck et al., 2011; Grosskopf and Sarin, 2010; Mimra et al., 2013).","T0294","2026-07-15T11:04:19.481217Z"
191,"2","0","","2026-07-15T11:03:48.272497Z",105666,31.364,"","As expected given their proposed difference in attention (Alvarez and Oliva, 2008, 2009), the dualtask demands impaired individuation (single vs dual: t(23) = 7.4, p 1.6 10 7), while it had only negligible effects on ensemble-averaging (t(23) = 1.1, p 0.28).","T0295","2026-07-15T11:03:48.272513Z"
190,"2","1","0.5","2026-07-15T11:03:15.439876Z",105667,32.832,"","Jacowitz and Kahneman (1995) ask students a number of general knowledge questions (like length of Mississippi or height of Everest), and report that participants who are given high anchors provide higher estimates than those who are given low anchors.","T0296","2026-07-15T11:03:15.439893Z"
189,"2","1","0.5","2026-07-15T11:02:40.968866Z",105668,60.173,"","Gawronski et al. (2003), and Stangor and McMillan (1992) supported this connection between expectancy strength and the occurrence of inconsistency effects.","T0297","2026-07-15T11:02:40.968878Z"
188,"2","1","0.5","2026-07-15T11:01:39.826096Z",105669,29.065,"","Past research has shown that individuals some-times have negative attitudes toward activities associated with the opposite sex (Nosek et al., 2002).","T0298","2026-07-15T11:01:39.826108Z"
187,"2","1","0.5","2026-07-15T11:01:08.264660Z",105670,301.331,"","” Indeed, Exline et al. (2008) found in that people are more forgiving toward others who have harmed them if they see themselves as capable of committing a similar offense.","T0299","2026-07-15T11:01:08.264674Z"
186,"2","1","0.75","2026-07-15T10:52:50.910346Z",105671,32.114,"","We replicate the findings of Schwarz et al. (1985) and Winter (2002a) that response scales are perceived as informative.","T0300","2026-07-15T10:52:50.910359Z"
185,"2","1","0.5","2026-07-15T10:52:17.502001Z",105672,22.963,"","Demany et al. (2008) found that change detection performance declined as the number of pure tones within each chord increased and as the delay between chords increased, indicating important roles for processing capacity and information loss over time, respectively.","T0301","2026-07-15T10:52:17.502018Z"
184,"2","1","1","2026-07-15T10:51:53.053214Z",105673,25.701,"","But interestingly, these effects are not only associated with the decision at hand but create a frame of mind that carries over to issues irrelevant to one’s immediate goal concern (Henderson, de Liver, & Gollwitzer, 2008).","T0302","2026-07-15T10:51:53.053226Z"
183,"2","1","0.5","2026-07-15T10:51:20.212665Z",105674,42.571,"","23 For instance, Dulleck et al. (2011) find that the combination of consumer choice, endogenous price-setting and public reporting of price information with multiple sellers in a lab setting stimulated price competition and lowered market prices.","T0303","2026-07-15T10:51:20.212677Z"
182,"2","1","0.5","2026-07-15T10:50:33.384276Z",105675,34.233,"","Moreover, the phonological effect of context pictures in picture naming was present across the RT distribution (Roelofs, 2008a).","T0304","2026-07-15T10:50:33.384289Z"
181,"2","1","0.75","2026-07-15T10:49:57.312498Z",105676,25.52,"","With research demonstrating the strong positive link between empathic perspective-taking and forgiveness (Exline et al., 2008; Exline & Zell, 2009; Takaku, 2001; Takaku, Weiner, & Ohbuchi, 2001; Zechmeister & Romero, 2002), the variable should be negatively related to the BTF barriers.","T0305","2026-07-15T10:49:57.312509Z"
180,"2","1","0.75","2026-07-15T10:49:30.548867Z",105677,32.534,"","Measures typically are not “process pure”, but rather capture multiple ways of combining, weighting, and transposing information (Bishara & Payne, 2009; Conrey, Sherman, Gawronski, Hugenberg, & Groom, 2005; Cunningham & Zelazo, 2007; Payne, 2005; Payne et al., 2008; Sherman, 2006, 2009; Sloman, 1996).","T0306","2026-07-15T10:49:30.548880Z"
179,"2","1","0","2026-07-15T10:48:56.994417Z",105678,19.931,"","Therefore, the averaging gains due to error cancelation are likely to be larger for real crowds than for simulated “crowds within” (Ariely et al., 2000; Herzog & Hertwig, 2009; Rauhut & Lorenz, 2011; Vul & Pashler, 2008; Winkler & Clemen, 2004).","T0307","2026-07-15T10:48:56.994433Z"
178,"2","1","1","2026-07-15T10:48:35.705225Z",105679,40.515,"","However, even after the death-related thoughts are removed from their top-of-mind awareness, they remain highly accessible at the subconscious level, which automatically triggers a variety of symbolic defenses including relational strivings (Cox et al., 2008; Mikulincer et al., 2003).","T0308","2026-07-15T10:48:35.705237Z"
177,"2","1","1","2026-07-15T10:47:53.797157Z",105680,28.159,"","They concentrate on just one attribute (e.g. the lowest price), use only partial information, succumb to the dominance effect, or simply preserve the status quo and do not make a selection (Masicampo & Baumeister, 2008).","T0309","2026-07-15T10:47:53.797171Z"
176,"2","0","","2026-07-15T10:47:24.042776Z",105681,38.772,"","So if a principal can plausibly convey her motives to her agent, she can very well change his beliefs and perceptions (see also Fehr et al. 2013).","T0310","2026-07-15T10:47:24.042791Z"
175,"2","1","0","2026-07-15T10:46:44.164097Z",105682,20.888,"","Also, the more personally consequential the decision, the less likely people may be to stray from the “safety” of the normative option (Miller & Taylor, 1995; Risen & Gilovich, 2007, 2008).","T0311","2026-07-15T10:46:44.164114Z"
174,"2","1","0.75","2026-07-15T10:46:22.265982Z",105683,38.124,"","However, it is important to note that there is increasing understanding that task demands and the units over which learning operates affects performance (Ludden & Gupta, 2000; Turk-Browne et al., 2008).","T0312","2026-07-15T10:46:22.265996Z"
173,"2","1","1","2026-07-15T10:45:42.834110Z",105684,28.775,"","In particular, the impact of exchange rate appreciation on prices is significantly different from the impact of depreciation (Shintani et al. 2013; Yanamandra 2015; Brun-Aguerre et al. 2012, 2017; Baharumshah et al. 2017).","T0313","2026-07-15T10:45:42.834124Z"
